UsingIp,longUrl,shortUrl,symbol,redirecting,prefixSuffix,SubDomains,Https,hasSsl,DomainRegLen,Favicon,NonStdPort,label,Url
0,0,0,0,0,0,0,1,1,1,1,0,bad,https://sbhtoqqlxs.duckdns.org/
0,0,0,0,0,0,0,1,1,1,1,0,bad,https://sauravmeghwal.github.io/MetamaskClone/
0,0,0,0,0,1,0,1,0,1,1,0,bad,https://resmibrimo-id.w3b-id.com/login.php
0,0,0,0,0,0,0,1,0,1,1,0,bad,https://qvxbmpjrbp.duckdns.org/
0,0,0,0,0,0,0,1,1,-1,1,0,bad,https://qjgbeufpgz.duckdns.org/
0,0,0,0,0,0,0,1,1,1,1,0,bad,https://ppuhxqsfof.duckdns.org/
0,0,1,0,0,1,0,1,1,0,1,0,bad,https://onlineservices-audit.com/ret/secure
0,0,0,0,0,0,0,1,1,1,1,0,bad,https://nocgbcsypi.duckdns.org/
0,1,0,0,0,1,0,1,1,-1,1,0,bad,https://myparcels-globalptracklng.10web.site/tracking/contract/?fdv12df152
0,0,0,0,0,0,0,1,1,1,1,0,bad,https://mercadolivrehost.000webhostapp.com/
0,0,0,0,1,0,0,0,0,1,1,0,bad,http://skxzfxobhn.duckdns.org/
0,0,0,0,0,0,0,1,1,1,1,0,bad,https://kous1608.github.io/facebook_test.github.io/
0,0,0,0,1,0,0,1,1,1,1,0,bad,https://kous1608.github.io/facebook_test.github.io
0,1,0,1,0,0,0,1,1,1,1,0,bad,https://ipfs.io/ipfs/QmT9sXh1ntatXczzycYqCHpHVHTshx2FL9Gx8bcKxMSKaR?filename=css.htm#noc@protocol.ai
0,1,0,0,0,0,0,1,1,-1,1,0,bad,https://ipfs.io/ipfs/QmT9sXh1ntatXczzycYqCHpHVHTshx2FL9Gx8bcKxMSKaR?fi
0,1,0,0,0,0,0,1,1,1,0,0,bad,https://ipfs.io/ipfs/bafkreicl3hnzsdt6jbmla6fl4p2de5kw5we6y5oswz6dnlrs3wpoyrnsfa
0,1,0,1,0,1,0,1,1,1,1,0,bad,https://iohf-hss-fjhnks.infura-ipfs.io/ipfs/QmR9uDbGLVybsGA3VSkxuNfyHn1P5wmNB6zkc4STLEAtt7#amzn-noc-contact@amazon.com
0,1,0,0,0,1,0,0,0,1,1,0,bad,http://silky-skinny-composer.glitch.me/hvwae.HTM?entity=4892463
0,0,0,0,0,0,0,1,1,1,1,0,bad,https://iademyeni.net/
0,0,0,0,0,0,0,1,0,1,1,0,bad,https://hsonjuaets.duckdns.org/
0,0,0,0,1,0,0,0,0,-1,1,0,bad,http://shkqephecz.duckdns.org/
0,0,0,0,1,0,0,1,0,-1,0,0,bad,https://gaaraaaantttt.site/
0,0,0,0,0,1,0,1,1,1,1,0,bad,https://fb-restriction-case-cca04.web.app/
0,0,0,0,0,0,0,1,1,1,1,0,bad,https://farhanconventschool.com/bussin/nim.php?id
0,0,0,0,1,0,0,1,1,0,1,0,bad,https://en.coinpocket.info/
0,0,0,0,0,0,0,1,1,-1,1,0,bad,https://ejkvtcslmn.duckdns.org/
0,0,1,0,1,1,0,1,1,-1,1,0,bad,https://edu-test.co/poral/
0,0,0,0,0,0,0,1,1,1,1,0,bad,https://dpkmwoayjz.duckdns.org/
0,0,0,0,0,1,0,1,1,-1,1,0,bad,https://dofe-suffolkscouts.org.uk/ononbnkph/login.php/
0,0,0,0,0,1,0,1,1,1,1,0,bad,https://dofe-suffolkscouts.org.uk/ononbnkph/login.php
0,1,0,0,0,0,0,1,1,1,1,0,bad,https://docs.google.com/presentation/d/e/2PACX-1vQXbVYWyH4NODmmc74ex547A_IMOhOyA_HGei1XR7si1Y_4z6XDSr1iUrZ28eAulB6YYCWs-4jS8i_y/pub?start=false&loop=false&delayms=3000
0,0,0,0,0,0,0,1,1,-1,1,0,bad,https://deogckygyz.duckdns.org/
0,0,0,0,0,0,3,1,0,-1,0,0,bad,https://createeneww.z13.web.core.windows.net/
0,0,0,0,0,1,0,1,1,-1,1,0,bad,https://claim-hadiah-gratis-pubg.work-id.cfd/
0,0,0,0,0,0,0,1,1,0,1,0,bad,https://cernew.com/?mibextid=5zvaxg
0,1,0,0,0,1,1,1,1,1,1,0,bad,https://beautiful-keller.165-232-112-81.plesk.page/linkdin-redirect/index.html
0,1,0,0,0,0,1,1,1,1,0,0,bad,https://bafkreibs4rdnw7zrimn63i35u6sbto37g75vosmz32eucojuqkxbxtpooa.ipfs.dweb.link/?e
0,0,0,0,0,0,0,1,1,-1,1,0,bad,https://b12cn7p.myraidbox.de/wp-content/rok/sk/
0,1,0,0,0,1,0,1,1,-1,1,0,bad,https://autokatowice-handel.pl/authorize.php?ZA62NESwYXnz81Fs3IPWowag70LgWk3zGKsGFoWeab7anhxdvFPUgw79Umc4Yst0Kr6C7rJWjPou2bijM26aO4JjAWalZTWL55kO4VN15VOyEJJ5HzrO7BdC9G9CKoLmcMhbOqXUSDeuzYfHOE4wqmAO1JF5Cv9TTZlVUABW0etQHh926gPMUqFxyDFXLJNzjq0XURZ4O5BrXc3L3u239j6clcWvRFScnfYLqSKMLcdYs5H6NMTQiNSO76G7qZdk=
0,1,0,0,0,1,0,1,1,-1,1,0,bad,https://autokatowice-handel.pl/authorize.php?vZ6n85jpvbAliwe6Fg1XlnX7jRPOWCafZoSBj8yoj3L5eqa3DvffCcPHI6dEQxBu67NIQ1LJADt1PFNUHtn5XFScsVx14YbSnxn0im5wKtZCTgmEdR8VJs7B7Y5ty6qTVDtdguDqcb9jYJb3Wm4drljaC1dh9IEzYQow1T0qDDrfVE8yHtfWe4R3kZz4WQcp6LwzVd9SjnLDNAUKVdhHmVSk43ncM5UJghs4AQPaIUHf4MvRCG3PwQQ4xX8058UH=
0,1,0,0,0,1,0,1,1,-1,1,0,bad,https://autokatowice-handel.pl/authorize.php?jd9nR35FCBr2YKe7E1xs0Wvku6yOyf0JfFw48k2DbUMpITJ0d966Qkgxi7p8RYITnl1TJ53hjmpvCq9sWHU6qnbvdjSWrDpat09JvfIs8zfQUzqdUjTf42M4kTT1rajkGhpMgB6cDikuLNjErmyLR6UYLgU6p1Hu5O8nds9EfUHkJzYrGjQVgTlQwjdBc0TPtTBFs2h8hrJ9A8877kqMvljYc84U2bFSwwpiiOA2VJFVmOdaxax1BvyO5OgxCmVJ=
0,1,0,0,0,1,0,1,1,-1,1,0,bad,https://autokatowice-handel.pl/authorize.php?FxxhBVD731R0KeqeJyLOSaZkg6ptN7RzZyAGkoKqHT7GIevmJrFcqwEAP3oSeFWnL2OcGke6sScQ2yVgWnfTyjTqmg10vCNHGAkzoPXRZSew1j9kGnpJxyj7zNyFEMTUQCBulUWwoYosIbtuo5miYWj1ebTxqDQYge6CBMeBfkKF0YanX9nt55MRAP4X9MRmlkZkNNzQvA8sdq4iwoxzjo5jOwzMMaOsUVfIfLVMMFdFbVMGHH9KBjNeUz6jZXzs=
0,1,0,0,0,1,0,1,1,-1,1,0,bad,https://autokatowice-handel.pl/authorize.php?fubHzNXx8BdTbXxCg9JWfnyPujvJrfyw4AKMquWgeYuerlUtgnMb0UB9d09190cOpyFpan8hKq1oQDG7UMUDEfSO8yire5Euo7LX0stoaEWwtcVubCR1w1khyhcTLUpUzO06XrHpYKvyTVdCdQwCuGLHm7JWoOQGMTX7xWKvPWxFSG3ShEP9XIOAUMAYYnLqSHD4DwNED1nJk6hHg6IJl2areMRJLj7uJzYdW3oz02CyF6PhJFEXx5SvbubnTlcC=
0,1,0,0,0,1,0,1,1,-1,1,0,bad,https://autokatowice-handel.pl/authorize.php?dAySK4TVpfkdT85mVXDlMLelkgS693rw9bVfQJpLlGg6qZVZPlOPs3L5NE622Xx3U4fSRPECjKiUcJZmwS6RFGK1H130tKnFCTzQvNs9lfmuNcpMxwIuLUxbuvfsV25cYBVpOl0JLJ01TW4AcwPM9F8BgQ67kiPk587NoP4kzSU32zEcvmz2udVnX727ajIPecQ72pw7W0xuGHmAsEwx9lx5NU6xq4yn49CCtKl2q7wjLDl80ENj7bfEc9Eos8aM=
0,0,0,0,0,1,0,1,1,-1,1,0,bad,https://autokatowice-handel.pl/authorize.php/
0,0,0,0,0,0,0,1,1,-1,1,0,bad,https://attmaillloginpage.square.site/
0,1,0,0,0,0,0,1,1,1,1,0,bad,https://app.getresponse.com/site2/39c8c5039beefe55b4042d22b001f904/?u=tyV5n&webforms_id=zwxB8
0,1,0,0,0,0,0,1,1,0,1,0,bad,https://apklop.com/wp-content/themes/fitnessbase/FEDEX/
0,0,0,0,0,0,0,1,0,-1,1,0,bad,https://anthoc.org/kunde-service/rev_c/rd1.php
0,1,0,0,0,0,0,1,0,1,1,0,bad,https://anthoc.org/kunde-service/rev_c/kertso.php?af9214bf99ea01edb2f3b65ae4c7de55
0,0,0,0,0,0,0,1,0,-1,1,0,bad,https://anthoc.org/kunde-service/rev_c/
0,1,1,0,0,0,0,1,1,1,1,0,bad,https://adrianalarax.com.br/USPS/login/ses/session_index
0,0,0,0,0,0,0,1,1,-1,1,0,bad,https://admin.sismart.id/1343569467/2fa.html
0,0,0,0,1,0,0,1,1,-1,1,0,bad,https://acideperu.org/login/
0,1,0,0,0,1,0,1,1,1,0,0,bad,https://achieved-fire-diascia.glitch.me/The-Mosaic-Financial-Group-LLC.html
0,0,0,0,0,0,0,1,1,1,1,0,bad,https://aavkxkqfau.duckdns.org/
0,0,0,0,0,0,0,1,0,-1,1,0,bad,https://798406.selcdn.ru/webmailprimeonline/index.html
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://rpraqxadrn.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://rmbbhuemna.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://rdealvdecg.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://qhfbusandz.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://qcrbxgqmuu.duckdns.org/
0,1,0,0,0,1,1,0,0,-1,1,0,bad,http://proud-lake-5496.asgnateerdlaetrb8523.workers.dev/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://pdfyykuchg.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://pblyltthfe.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://ouhasbifbd.duckdns.org/
0,0,0,0,1,0,0,0,0,1,1,0,bad,http://opjoduahww.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://ofpvbjkxxt.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://npnfwkqwti.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://nkruhyregl.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://njagjcqbry.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://nhqvfevpjw.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://nftoopovfd.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://nenzgrhxmo.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://neiegoogtc.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://mzfhdkswyl.duckdns.org/
0,1,0,0,1,1,0,0,0,-1,1,0,bad,http://mypckagestracklng-postal.10web.site/track/contract/index9.php
0,0,0,0,1,0,0,0,0,-1,1,0,bad,http://mvxjbqbgun.duckdns.org/
0,0,0,0,1,0,0,0,1,-1,1,0,bad,http://msiawcbztm.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://mpwoccssdc.duckdns.org/
0,0,0,0,1,1,0,0,0,-1,1,0,bad,http://microsoftonline-auth.sa.com/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://mhbhbvcuyr.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://mcoxbzvwat.duckdns.org/
-1,0,0,0,0,0,1,0,0,0,1,0,bad,http://mail.fb4.kenon.my.id/
0,0,0,0,0,0,1,0,0,-1,1,0,bad,http://mail.fb1.kenon.my.id/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://lxneovscov.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://lueedaadzx.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://luboshijkibe.xyz/
0,0,0,0,1,0,0,0,0,1,1,0,bad,http://lrelikusud.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://lpfnwynpng.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://lichlzvrsz.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://lfnpgoysrz.duckdns.org/
0,0,1,0,0,0,0,0,0,-1,1,0,bad,http://lenoisecomix.com/js/recap.php
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://lbgbkhplps.duckdns.org/
0,0,0,0,1,0,0,0,0,-1,1,0,bad,http://kybejbtxwa.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://ksncdrweut.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://knadnsxxuz.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://kiyozxacdv.duckdns.org/
0,0,0,0,1,0,0,0,1,1,1,0,bad,http://khjxhzljrw.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://kfxowgwpny.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://kcqagqeoat.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://kazajxfzen.duckdns.org/
0,0,0,0,1,0,0,0,0,-1,1,0,bad,http://jsoilleyra.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://jjxodpvvjz.duckdns.org/
-1,0,0,0,0,0,0,0,0,-1,1,0,bad,http://jiyndemabr.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://jerxsdlthi.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://imzzasgfrw.duckdns.org/
0,0,0,0,1,0,0,0,0,-1,1,0,bad,http://ikiginqfyr.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://ifbeqvzcnx.duckdns.org/
0,0,0,0,1,0,0,0,1,1,1,0,bad,http://ibwdwbhpzp.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://iapayikyyk.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://hwgwoyrajk.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://hubmggwwmw.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://hsmatdymse.duckdns.org/
0,0,0,0,1,0,0,0,0,-1,1,0,bad,http://hinwywkyqw.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://hcvycylmdp.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://hadusdeign.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://haafypugdy.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://gzngxbtsxa.duckdns.org/
-1,0,0,0,0,0,0,0,0,-1,1,0,bad,http://gzhdnpzecm.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://gxxulkpnjk.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://gxwdpxxphx.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://gombhosets.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://gmsztlpuni.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://gkeikopdpp.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://gkdscfaies.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://gipvslkvjy.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://ghnvrbbnji.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://ghgcjfirmv.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://gensabhslr.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://gcfzqjiyrz.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://gbnzbsjkmx.duckdns.org/
0,0,0,0,1,0,0,0,0,1,1,0,bad,http://fxrxxmheeu.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://fxkmbkueih.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://fwiuobtswv.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://fuakkxieje.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://fsjumxijvu.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://fsahgalhpq.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://fqujstdmgh.duckdns.org/
0,0,0,0,1,0,0,0,1,1,1,0,bad,http://fksxmgfvha.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://fgyxbkbrtg.duckdns.org/
0,0,0,0,1,0,0,0,0,-1,1,0,bad,http://feywfvlkxl.duckdns.org/
0,0,0,0,1,0,0,0,0,-1,1,0,bad,http://fdlwbmkxcc.duckdns.org/
0,0,0,0,1,0,0,0,0,-1,1,0,bad,http://fcgpuupiaw.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://fbhtocwuir.duckdns.org/
0,0,0,0,1,0,0,0,0,1,1,0,bad,http://faygaotixh.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://evkuvqdoue.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://eubsxllkvw.duckdns.org/
0,0,0,0,1,0,0,0,0,-1,1,0,bad,http://estetik.com.tr/Meta23876473826482376487
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://estbfptywx.duckdns.org/
0,0,0,0,1,0,0,0,0,-1,1,0,bad,http://esquemascar.blogspot.mk/
0,0,1,0,2,0,0,0,0,-1,1,0,bad,http://esquemascar.blogspot.co.za/
0,0,0,0,1,0,0,0,0,-1,1,0,bad,http://escuelamiff.edu.uy/login
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://eqcimvxjem.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://epcbfgftmi.duckdns.org/
0,0,0,0,1,0,0,0,0,1,1,0,bad,http://ehpxputvfh.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://ecsksoorgv.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://eciobrlbhl.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://eajxfzzkgl.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://dwuycxrykr.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://dsmzdgenim.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://dqwgzammxy.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://dpwyrwivzb.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://dpkebzungc.duckdns.org/
0,0,0,0,1,0,0,0,0,-1,1,0,bad,http://dmznwilsya.duckdns.org/
0,0,0,0,1,0,0,0,0,-1,1,0,bad,http://dhlauthentification.com/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://dgtcphigkc.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://dgicijdtui.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://dbznhjcwng.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://dblnapfduk.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://czhzkjxzgr.duckdns.org/
0,0,0,0,1,0,0,0,1,1,1,0,bad,http://cwtagwahvg.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://cwrqogzfho.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://cvijvtsbmv.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://cszfnxxfzs.duckdns.org/
0,0,0,0,1,0,0,0,0,-1,1,0,bad,http://copyrightsserviceslives.com/
0,0,0,0,0,1,0,0,0,1,1,0,bad,http://cooked-tiny-grouse.glitch.me/ONLIINEVVERIFY.HTM
0,0,0,0,1,0,0,0,0,1,1,0,bad,http://cgtugthuvj.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://cgqrlutddu.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://cfhgnedbig.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://cfdamdjnpb.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://ccfqkspuzv.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://bzdzkbosmo.duckdns.org/
-1,0,0,0,0,0,0,0,0,-1,1,0,bad,http://byzypfmfuc.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://bxfyuvyidc.duckdns.org/
-1,0,0,0,0,0,0,0,0,-1,1,0,bad,http://bujwymembs.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://brtcvzikrz.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://bqcfotjbnv.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://bpkqamqois.duckdns.org/
-1,0,0,0,0,0,0,0,0,-1,1,0,bad,http://botnyayhpx.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://bojcaitvtw.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://bnqdxzuzwe.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://bnhpetmswu.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://bmxnwmyohr.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://blgxojgwzw.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://bifmxcqrlt.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://bhbvmueljl.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://baykurvzlv.duckdns.org/
0,0,0,0,0,1,0,0,0,-1,1,0,bad,http://bald-highfalutin-flyaway.glitch.me/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://baizgafnic.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://aulbufdssd.duckdns.org/
0,0,0,0,1,0,0,0,0,-1,1,0,bad,http://attupdatemailmanagement.square.site/
0,0,0,0,0,1,0,0,0,-1,1,0,bad,http://att-fartatt0upadte.square.site/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://atjjvthmoh.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://astzpawowi.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://asouypnvba.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://asftnmikjo.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://apylzkllio.duckdns.org/
0,1,0,0,0,1,2,0,0,1,1,0,bad,http://app-vansorces25-xtempt9y7vnt.walq42ghqx-95m32kvll3rv.p.temp-site.link/cortion.php
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://apifklgshj.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://amejnyhgpb.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://amdbtaucwm.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://amazonoshp.top/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://aliqnoffuv.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://aliqinmuqx.duckdns.org/
-1,0,0,0,0,0,0,0,0,-1,1,0,bad,http://aiwzibtcfc.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://ahpcsfopaw.duckdns.org/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://adtabuobvv.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://admin.sismart.id/1343569467/
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://acrnvjkqwa.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://acraolcero.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://abbkhzfuhr.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://aayifymumb.duckdns.org/
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://976bets10.net/edevlet-giris/Giris/gir.html
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://976bets10.net/edevlet-giris/Giris/gir-1.html
0,0,0,0,0,0,0,1,1,-1,1,0,bad,https://what.ablean.top/
-1,0,0,0,0,0,0,1,0,-1,1,0,bad,https://some.ablean.top/
0,0,0,0,0,0,0,1,0,-1,1,0,bad,https://pink.bilior.asia/
-1,0,0,0,0,0,0,1,0,-1,1,0,bad,https://movie.bilior.asia/
-1,0,0,0,0,0,0,1,0,-1,1,0,bad,https://food.postive.cyou/
0,0,0,0,0,0,0,1,0,-1,1,0,bad,https://door.bilior.asia/
0,0,0,0,0,0,0,1,0,-1,1,0,bad,https://cold.bilior.asia/
-1,0,0,0,0,0,0,1,1,-1,1,0,bad,https://cold.agriify.work/
0,0,0,0,0,0,0,1,0,-1,1,0,bad,https://chat.ablean.top/
0,0,0,0,0,0,0,1,0,-1,1,0,bad,https://bark.ablean.top/
0,0,0,0,0,1,0,0,0,-1,1,0,bad,http://ing.es-gestionaaccesos.info
0,1,0,0,1,0,0,1,1,1,1,0,bad,https://tiempodecampo.com/wp-content/languages/themes/swissposta/Seleccione_medio_de_pago.php
0,0,0,0,0,1,0,1,1,-1,1,0,bad,https://staff.fatturazione-elettronica.net/Admin/
0,1,0,0,0,0,0,0,0,1,1,0,bad,http://rechnung394020.wpengine.com/CH/DHL/DHL-CH//?73fda6bcaac04ee3174d9173fb8be6c3
0,1,0,0,1,1,0,0,0,-1,1,0,bad,http://property-price.eu/?73fda6bcaac04ee3174d9173fb8be6c3
0,0,0,0,1,1,0,0,0,-1,1,0,bad,http://concept-zapper.com
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://collabauth.netlify.app
0,1,0,0,0,1,0,0,0,-1,1,0,bad,http://www.beauty-magazine5.com/wp-content/upgrade/mtc37-verft/
0,1,0,0,0,1,0,0,0,-1,1,0,bad,http://www.beauty-magazine5.com/wp-content/upgrade/mtc37-verft
0,0,0,0,0,0,0,0,0,1,1,0,bad,http://w3wellte.link/APP/Login/Index
0,0,0,0,0,1,0,1,1,1,1,0,bad,https://service-pages-owner2023.start.page/
0,0,0,0,0,0,0,1,1,-1,1,0,bad,https://beacons.ai/lidostakings.io
0,0,0,0,0,0,0,0,0,-1,1,0,bad,http://pancakeswap.securedatasoftware.com
0,0,0,0,1,0,0,0,1,-1,1,0,bad,http://opensea.markets
0,0,1,0,1,1,0,0,0,-1,1,0,bad,http://everybodys-nft.com
0,0,0,0,1,0,0,0,1,-1,1,0,bad,http://en.coinpocket.info
0,1,0,0,0,1,2,0,0,1,1,0,bad,http://app-vansorces25-xtempt9y7vnt.walq42ghqx-95m32kvll3rv.p.temp-site.link/
0,0,0,0,0,1,0,1,1,1,1,0,bad,https://recovery-meta-business.start.page/
